date,season,location,roost,roost type,box exp,other animals in roost,time,bat.id,bag nr,genus,species,transmitter,tx mass,tx attachment,tx time on,recap,mass w bag,mass of bag,mass of bat,sex,age,FA.right,FA.left,repro state,nipple ,testes,testes size,bucchal gland,streblids,streblid counts,mites,mite counts,other parasites,parasites coll?,wingpunch (Dna/MHC),wingpunch samples,isotopes,fur samples (isotopes),feces,foto,blood smear,blood sample,vaginal smear,teeth,Team,comment,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00074F54DC,NA,Nyctalus,noctula,no,NA,NA,NA,yes,46,23,23,f,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen",,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075B07E0,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,25,27,f,a,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00075B0905,NA,Nyctalus,noctula,no,NA,NA,NA,no,48,25,23,f,a,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen, komische Blase am Knie",,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075B1B5B,NA,Nyctalus,noctula,no,NA,NA,NA,no,54,24,30,f,a,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00075B1F06,NA,Nyctalus,noctula,no,NA,NA,NA,no,49.5,23.5,26,f,a,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen",,,
2014-04-07,spring,Bischofszell,131,NA,NA,1,NA,00075B20F2,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,24.5,27.5,f,a,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,513,NA,NA,5,NA,00075B25DB,NA,Nyctalus,leisleri,no,NA,NA,NA,no,40,24,16,f,a,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075B28FC,NA,Nyctalus,noctula,no,NA,NA,NA,no,53,24,29,f,a,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00075B2B1A,NA,Nyctalus,noctula,no,NA,NA,NA,no,47,24,23,f,a,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen",,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075B2B70,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,24,27,f,a,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,130,NA,NA,3,NA,00075B2B83,NA,Nyctalus,noctula,no,NA,NA,NA,no,48,23,25,f,a,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00075B2D9B,NA,Nyctalus,noctula,no,NA,NA,NA,no,48,21,27,f,a,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen",,,
2014-04-07,spring,Bischofszell,513,NA,NA,5,NA,00075B321E,NA,Nyctalus,leisleri,no,NA,NA,NA,no,38,23,15,f,a,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,421,NA,NA,0,NA,00075B36F9,NA,Nyctalus,noctula,no,NA,NA,NA,no,49,22,27,m,a,53.6,NA,scr,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,"had been joined by 0007288C19, recap from same day",,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075B37FB,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,f,a,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,408,NA,NA,4,NA,00075B3B4D,NA,Nyctalus,leisleri,no,NA,NA,NA,no,37,24,13,m,a,43.2,NA,scr,NA,l,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,408,NA,NA,4,NA,00075B3E37,NA,Nyctalus,leisleri,no,NA,NA,NA,no,38,22,16,f,a,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075B4703,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,26,25,f,a,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075B4B0A,NA,Nyctalus,noctula,no,NA,NA,NA,no,53,25,28,f,a,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075B4BFA,NA,Nyctalus,noctula,no,NA,NA,NA,no,47,23,24,f,a,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,422,NA,NA,0,NA,00075B5969,NA,Nyctalus,leisleri,no,NA,NA,NA,no,33,20,13,f,a,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,130,NA,NA,3,NA,00075B5F24,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,23,29,m,a,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,130,NA,NA,3,NA,00075B635E,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,26,26,f,a,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075B66FA,NA,Nyctalus,noctula,no,NA,NA,NA,no,39,24,15,m,a,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075B6F49,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,25,27,f,a,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075B724B,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,24,27,m,a,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,130,NA,NA,3,NA,00075B7330,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,m,a,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CC634,NA,Nyctalus,noctula,no,NA,NA,NA,no,48,23,25,m,a,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CC7BA,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,24,28,f,a,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CC9FD,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,24,26,m,a,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CCCBF,NA,Nyctalus,noctula,no,NA,NA,NA,no,48,25,23,f,a,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CD218,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,26,26,f,a,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,131,NA,NA,1,NA,00075CE287,NA,Nyctalus,noctula,no,NA,NA,NA,no,46,20,26,f,a,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CE3AC,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,25,26,f,a,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075CF547,NA,Nyctalus,noctula,no,NA,NA,NA,no,73,44,29,f,a,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075CF5BE,NA,Nyctalus,noctula,no,NA,NA,NA,no,46,22,24,f,a,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00075CFD81,NA,Nyctalus,noctula,no,NA,NA,NA,no,46,24,22,f,a,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen",,,
2014-04-07,spring,Bischofszell,408,NA,NA,4,NA,00075D0F50,NA,Nyctalus,leisleri,no,NA,NA,NA,no,35,22,13,f,a,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075D158F,NA,Nyctalus,noctula,no,NA,NA,NA,no,49,22,27,m,a,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Kreuzlingen Seeburgpark,WT 37,wintertonne,NA,9,NA,00075D1C71,NA,Nyctalus,noctula,no,NA,NA,NA,no,48,26,22,f,a,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,"in Kasten in einer verschlossenen Mülltüte der am 7.4. abgehängt wurde am 9.4. entdeckt, dh zwei Tage ohne Futter und Wasser. Alle wohlauf und am 9.4. in Kreuzlingen freigelassen",,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075D1CEE,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,24,28,f,a,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075D2519,NA,Nyctalus,noctula,no,NA,NA,NA,no,49,23,26,f,a,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075D3433,NA,Nyctalus,noctula,no,NA,NA,NA,no,46,24,22,f,a,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,408,NA,NA,4,NA,00075D36A1,NA,Nyctalus,leisleri,no,NA,NA,NA,no,41,24,17,f,a,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,121,rundkasten,NA,9,NA,00075D512E,NA,Nyctalus,noctula,no,NA,NA,NA,no,45,21,24,f,a,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,125,rundkasten,NA,14,NA,00075D6619,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,23,27,f,a,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,408,NA,NA,4,NA,00075D8180,NA,Nyctalus,leisleri,no,NA,NA,NA,no,38,22,16,f,a,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,120,NA,NA,0,NA,2014-04-07 M. daub,NA,Myotis,daubentonii,no,NA,NA,NA,NA,34,24,10,f,a,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,NA,no,no,no,no,,,,,,
2014-04-07,spring,Bischofszell,7,NA,NA,3,NA,2014-04-07 N.noc,NA,Nyctalus,noctula,no,NA,NA,NA,no,53,25,28,f,a,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,NA,no,no,no,no,,,transponder zweimal verschossen - nicht gechippt,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,0007284129,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,30.6,f,a,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,0007287477,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,28.7,m,a,53.1,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,0007287D23,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,33,f,a,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,000728FC7D,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,35.7,f,a,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,00074F4626,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,31.3,f,a,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,00075B2458,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,28.2,m,a,54.3,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,00075B282E,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,34,f,a,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,00075B2BA7,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,34,f,a,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-14,spring,Reichenau-Waldsiedlung,school,NA,NA,NA,NA,00075D0B51,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,35,f,a,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,2,NA,0007204149,NA,Nyctalus,noctula,no,NA,NA,NA,yes,54,22,32,f,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,"wing crust punch for Gudrun, many wingmites and one larger para on wing",,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 13,rundkasten,NA,0,NA,0007206634,NA,Nyctalus,noctula,no,NA,NA,NA,yes,54,22,32,m,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,recap from 21.9.2013,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 32,rundkasten,NA,3,NA,000708B6F6,NA,Nyctalus,noctula,no,NA,NA,NA,yes,54,24,30,f,a,54.4,NA,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,no,NA,no,no,no,no,no,,,"wing crust punch for Gudrun, recapt probably from 21.9.2013, weird wet crust on head",,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 32,rundkasten,NA,3,NA,00071A31FD,NA,Nyctalus,noctula,no,NA,NA,NA,yes,49,21,28,m,a,NA,NA,nr,NA,NA,NA,s,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,"recap from 21.9.2013, nostril was white already, crusts, white left nostril",,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 32,rundkasten,NA,3,NA,00072045DA,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,22,30,f,a,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,a few mites,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,2,NA,0007204D62,NA,Nyctalus,noctula,no,NA,NA,NA,no,56,24,32,f,a,54.7,NA,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,fur,NA,no,no,no,no,no,,,"clean, no parasites, no crusts",,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 32,rundkasten,NA,3,NA,0007209BC8,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,22,30,f,a,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1,no,NA,no,no,no,no,no,,,,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,2,NA,000728823B,NA,Nyctalus,noctula,no,NA,NA,NA,yes,52,24,28,m,a,NA,NA,scr,NA,s,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,wing crust punch for Gudrun,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 48,rundkasten,NA,0,NA,00074F54DC,NA,Nyctalus,noctula,no,NA,NA,NA,yes,51,24,27,f,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 62,flachkasten,NA,5,NA,2014-04-22-1 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,34,25,9,m,a,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,all nathusii with many orange mites around ears/face,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 62,flachkasten,NA,5,NA,2014-04-22-2 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,30,22,8,f,a,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,all nathusii with many orange mites around ears/face,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 62,flachkasten,NA,5,NA,2014-04-22-3 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,34,24,10,f,a,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,all nathusii with many orange mites around ears/face,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 62,flachkasten,NA,5,NA,2014-04-22-4 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,32,22,10,f,a,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,all nathusii with many orange mites around ears/face,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 62,flachkasten,NA,5,NA,2014-04-22-5 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,34,24,10,f,a,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,all nathusii with many orange mites around ears/face,,,
2014-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 62,flachkasten,NA,5,NA,2014-04-22-6 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,32,22,10,f,a,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,all nathusii with many orange mites around ears/face,,,
2014-07-14,summer,Wloclawek-Poland,Wloc Box 15,Koloniekasten,NA,0,NA,2014-07-15-1 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,34,25,9,f,a,36.4,NA,plac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,yes,no,no,no,,,wingpic,,,
2014-08-06,summer,Kreuzlingen Seeburgpark,Kr Kasten 48,rundkasten,NA,0,NA,00071A1920,NA,Nyctalus,noctula,no,NA,NA,NA,yes,56,25,31,m,a,NA,NA,scr,NA,l,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,no,no,no,no,,,"wrote 00071A1920 in capture sheet, but this pittag has not been used yet",,,
2014-08-06,summer,Kreuzlingen Seeburgpark,Kr Kasten 21,rundkasten,NA,0,NA,2014-08-06-1 P. pip/nat,NA,Pipistrellus,pip/pyg,no,NA,NA,NA,NA,29,24,5,f,a,31,NA,lac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,no,NA,yes,yes,no,no,no,,,"wingpic, nipples swollen infected - lost pup?",,,
2014-08-06,summer,Kreuzlingen Seeburgpark,Kr Kasten 44,rundkasten,NA,0,NA,2014-08-06-2 Pip. nat ,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,36,27.5,8.5,m,a,33,NA,scr,NA,l,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,yes,yes,no,no,no,,,"very reproductive, also nasal glands full and yellow",,,
2014-08-07,summer,Allmend Frauenfeld,FA Kasten 21,rundkasten,NA,0,NA,00071E97FA,NA,Nyctalus,leisleri,no,NA,NA,NA,no,40,25,15,m,a,43.6,NA,scr,NA,l,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,NA,yes,no,no,no,,,"wahrscheinlich kurz davor entkommen aus Kasten 26, dort Kotprobe genommen auch viel heller Kot (plus andere Art)",,,
2014-08-07,summer,Allmend Frauenfeld,FA Kasten 32,rundkasten,NA,0,NA,0007200B70,NA,Nyctalus,leisleri,no,NA,NA,NA,yes,42,26,16,m,a,NA,NA,scr,NA,l,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,yes,no,no,no,no,,,"sieht voll fit aus, heller Kot!!",,,
2014-08-11,summer,Kreuzlingen Seeburgpark,Kr Kasten 48,rundkasten,NA,0,NA,00071A1920,NA,Nyctalus,noctula,165.200,1.45,collar,>6d,yes,58,25,33,m,a,NA,NA,scr,NA,l,NA,l,yes,NA,NA,NA,NA,NA,no,0,fur,NA,yes,yes,no,no,no,,,"pics with collar, very extremely large bucchal glands like I've never seen, Bat ""Ba"" of pressure tracking study",,,
2014-08-12,summer,Kreuzlingen Seeburgpark,Kr Kasten 4,rundkasten,NA,0,NA,2014-08-12 Pip. nat,NA,Pipistrellus,pipistrellus,no,NA,NA,NA,NA,33,24.5,8.5,m,a,33.7,NA,scr,NA,m ,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,no,NA,no,no,no,,,only one ball,,,
2014-08-18,summer,Kreuzlingen Seeburgpark,Kr Kasten 13,rundkasten,NA,0,NA,0007206634,NA,Nyctalus,noctula,165.068,1.5,collar,3d,yes,56,24,32,m,a,53.8,NA,scr,NA,l,NA,l,NA,NA,NA,NA,NA,NA,no,0,fur,NA,yes,NA,no,no,no,,,"old, worn canines, one broken, bat ""Bc"" from pressure tracking study, ",,,
2014-08-18,summer,Kreuzlingen Seeburgpark,Kr Kasten 55,rundkasten,NA,0,NA,2014-08-18-1,NA,Pipistrellus,nathusii,no,NA,NA,NA,NA,24,14,10,m,a,31.3,NA,scr,NA,l,NA,l,NA,NA,NA,NA,NA,NA,no,0,no,NA,NA,yes,no,no,no,,,,,,
